STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,CITY
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,6/23/2015,71,",,U",85,"H,,U",55,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,6/24/2015,62,",,U",77,"H,,U",48,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,6/25/2015,64,",,U",79,"H,,U",47,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,6/26/2015,65,",,U",78,"H,,U",51,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,6/27/2015,56,",,U",65,"H,,U",51,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,6/28/2015,58,",,U",64,"H,,U",52,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,6/29/2015,62,",,U",71,"H,,U",56,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,6/30/2015,62,",,U",71,"H,,U",55,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/1/2015,64,",,U",74,"H,,U",57,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/2/2015,61,",,U",74,"H,,U",45,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/3/2015,60,",,U",77,"H,,U",42,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/4/2015,62,",,U",72,"H,,U",52,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/5/2015,67,",,U",82,"H,,U",53,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/6/2015,68,",,U",83,"H,,U",50,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/7/2015,74,",,U",84,"H,,U",66,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/8/2015,66,",,U",72,"H,,U",57,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/9/2015,63,",,U",74,"H,,U",56,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/10/2015,66,",,U",80,"H,,U",51,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/11/2015,67,",,U",86,"H,,U",49,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/12/2015,71,",,U",87,"H,,U",54,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/13/2015,73,",,U",88,"H,,U",61,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/14/2015,69,",,U",76,"H,,U",63,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/15/2015,62,",,U",71,"H,,U",51,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/16/2015,62,",,U",78,"H,,U",46,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/17/2015,65,",,U",79,"H,,U",47,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/18/2015,75,",,U",91,"H,,U",66,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/19/2015,75,",,U",91,"H,,U",66,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/20/2015,74,",,U",87,"H,,U",59,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/21/2015,67,",,U",82,"H,,U",53,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/22/2015,64,",,U",79,"H,,U",49,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/23/2015,63,",,U",80,"H,,U",47,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/24/2015,64,",,U",83,"H,,U",45,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/25/2015,67,",,U",82,"H,,U",49,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/26/2015,74,",,U",88,"H,,U",62,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/27/2015,73,",,U",89,"H,,U",60,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/28/2015,73,",,U",91,"H,,U",59,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/29/2015,73,",,U",91,"H,,U",55,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/30/2015,74,",,U",87,"H,,U",63,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,7/31/2015,71,",,U",85,"H,,U",57,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/1/2015,68,",,U",82,"H,,U",53,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/2/2015,69,",,U",85,"H,,U",50,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/3/2015,73,",,U",85,"H,,U",61,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/4/2015,67,",,U",80,"H,,U",58,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/5/2015,65,",,U",77,"H,,U",51,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/6/2015,61,",,U",77,"H,,U",46,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/7/2015,63,",,U",81,"H,,U",46,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/8/2015,64,",,U",79,"H,,U",48,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/9/2015,68,",,U",86,"H,,U",54,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/10/2015,68,",,U",79,"H,,U",54,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/11/2015,67,",,U",79,"H,,U",57,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/12/2015,64,",,U",76,"H,,U",52,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/13/2015,64,",,U",80,"H,,U",51,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/14/2015,69,",,U",86,"H,,U",53,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/15/2015,73,",,U",85,"H,,U",63,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/16/2015,73,",,U",89,"H,,U",62,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/17/2015,74,",,U",92,"H,,U",61,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/18/2015,73,",,U",91,"H,,U",63,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/19/2015,75,",,U",87,"H,,U",65,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/20/2015,74,",,U",83,"H,,U",63,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/21/2015,65,",,U",80,"H,,U",53,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/22/2015,62,",,U",79,"H,,U",51,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/23/2015,65,",,U",85,"H,,U",50,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/24/2015,66,",,U",81,"H,,U",52,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/25/2015,65,",,U",79,"H,,U",55,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/26/2015,62,",,U",73,"H,,U",53,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/27/2015,59,",,U",70,"H,,U",48,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/28/2015,59,",,U",72,"H,,U",48,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/29/2015,65,",,U",83,"H,,U",51,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/30/2015,68,",,U",84,"H,,U",56,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,8/31/2015,71,",,U",85,"H,,U",60,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/1/2015,71,",,U",87,"H,,U",61,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/2/2015,71,",,U",86,"H,,U",61,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/3/2015,72,",,U",87,"H,,U",63,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/4/2015,73,",,U",89,"H,,U",61,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/5/2015,70,",,U",85,"H,,U",59,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/6/2015,70,",,U",87,"H,,U",57,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/7/2015,74,",,U",92,"H,,U",60,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/8/2015,76,",,U",91,"H,,U",61,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/9/2015,72,",,U",89,"H,,U",63,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/10/2015,64,",,U",69,"H,,U",59,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/11/2015,64,",,U",79,"H,,U",50,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/12/2015,61,",,U",72,"H,,U",49,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/13/2015,58,",,U",61,"H,,U",53,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/14/2015,56,",,U",71,"H,,U",45,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/15/2015,60,",,U",82,"H,,U",42,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/16/2015,63,",,U",85,"H,,U",49,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/17/2015,65,",,U",86,"H,,U",52,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/18/2015,65,",,U",85,"H,,U",49,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/19/2015,69,",,U",81,"H,,U",55,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/20/2015,56,",,U",68,"H,,U",41,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/21/2015,52,",,U",64,"H,,U",41,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/22/2015,56,",,U",71,"H,,U",41,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/23/2015,55,",,U",77,"H,,U",40,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/24/2015,59,",,U",79,"H,,U",42,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/25/2015,59,",,U",76,"H,,U",44,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/26/2015,58,",,U",74,"H,,U",45,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/27/2015,58,",,U",74,"H,,U",42,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/28/2015,65,",,U",74,"H,,U",58,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/29/2015,67,",,U",69,"H,,U",65,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,9/30/2015,56,",,U",65,"H,,U",47,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/1/2015,49,",,U",58,"H,,U",40,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/2/2015,45,",,U",52,"H,,U",38,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/3/2015,47,",,U",52,"H,,U",42,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/4/2015,51,",,U",65,"H,,U",37,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/5/2015,49,",,U",68,"H,,U",34,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/6/2015,55,",,U",63,"H,,U",48,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/7/2015,57,",,U",70,"H,,U",48,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/8/2015,53,",,U",69,"H,,U",41,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/9/2015,54,",,U",62,"H,,U",44,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/10/2015,45,",,U",61,"H,,U",32,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/11/2015,51,",,U",72,"H,,U",32,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/12/2015,59,",,U",77,"H,,U",43,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/13/2015,55,",,U",65,"H,,U",48,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/14/2015,50,",,U",54,"H,,U",40,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/15/2015,50,",,U",64,"H,,U",37,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/16/2015,46,",,U",57,"H,,U",38,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/17/2015,35,",,U",44,"H,,U",25,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/18/2015,31,",,U",40,"H,,U",25,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/19/2015,40,",,U",52,"H,,U",22,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/20/2015,55,",,U",71,"H,,U",47,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/21/2015,57,",,U",65,"H,,U",51,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/22/2015,56,",,U",67,"H,,U",42,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/23/2015,40,",,U",51,"H,,U",26,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/24/2015,40,",,U",48,"H,,U",25,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/25/2015,45,",,U",54,"H,,U",29,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/26/2015,38,",,U",53,"H,,U",25,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/27/2015,37,",,U",60,"H,,U",22,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/28/2015,50,",,U",60,"H,,U",40,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/29/2015,55,",,U",61,"H,,U",45,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/30/2015,42,",,U",52,"H,,U",28,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,10/31/2015,39,",,U",49,"H,,U",23,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/1/2015,49,",,U",66,"H,,U",35,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/2/2015,45,",,U",64,"H,,U",33,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/3/2015,49,",,U",75,"H,,U",33,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/4/2015,53,",,U",76,"H,,U",34,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/5/2015,61,",,U",71,"H,,U",48,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/6/2015,60,",,U",71,"H,,U",52,"H,I,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/7/2015,44,",,U",49,"H,I,U",36,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/8/2015,37,",,U",49,"H,,U",26,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/9/2015,36,",,U",58,"H,,U",22,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/10/2015,49,",,U",62,"H,,U",35,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/11/2015,51,",,U",57,"H,,U",48,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/12/2015,50,",,U",54,"H,,U",46,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/13/2015,43,",,U",50,"H,,U",36,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/14/2015,36,",,U",38,"H,,U",32,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/15/2015,42,",,U",59,"H,,U",30,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/16/2015,38,",,U",58,"H,,U",26,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/17/2015,35,",,U",53,"H,,U",20,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/18/2015,47,",,U",53,"H,,U",36,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/19/2015,56,",,U",59,"H,,U",48,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/20/2015,39,",,U",52,"H,,U",24,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/21/2015,37,",,U",49,"H,,U",23,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/22/2015,40,",,U",47,"H,,U",27,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/23/2015,27,",,U",38,"H,,U",16,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/24/2015,28,",,U",40,"H,,U",17,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/25/2015,34,",,U",47,"H,,U",18,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/26/2015,45,",,U",56,"H,,U",36,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/27/2015,54,",,U",65,"H,,U",45,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/28/2015,36,",,U",47,"H,,U",29,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/29/2015,29,",,U",42,"H,,U",20,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,11/30/2015,27,",,U",42,"H,,U",14,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,12/1/2015,40,",,U",46,"H,,U",31,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,12/2/2015,45,",,U",48,"H,,U",38,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,12/3/2015,36,",,U",41,"H,,U",35,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,12/4/2015,38,",,U",40,"H,,U",35,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,12/5/2015,34,",,U",41,"H,,U",25,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,12/6/2015,33,",,U",48,"H,,U",25,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,12/7/2015,33,",,U",47,"H,,U",23,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,12/8/2015,33,",,U",42,"H,,U",25,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,12/9/2015,40,",,U",49,"H,,U",28,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,12/10/2015,46,",,U",52,"H,,U",42,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,12/11/2015,47,",,U",58,"H,,U",34,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,12/12/2015,44,",,U",55,"H,,U",29,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,12/13/2015,52,",,U",61,"H,,U",48,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,12/14/2015,56,",,U",61,"H,,U",53,"H,I,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,12/15/2015,45,",,U",51,"H,I,U",38,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,12/16/2015,40,",,U",44,"H,,U",36,"H,,U",NEW_YORK
USR0000NSHR,"SHERBURNE NEW YORK, NY US",42.7,-75.5,335.3,12/17/2015,46,",,U",49,"H,,U",39,"H,,U",NEW_YORK
